count,site,yr,vegPeriod
0,site204,2005,189.92625
2,site204,2013,189.92625
4,site204,2001,189.92625
4,site204,2017,189.92625
13,site204,2012,189.92625
2,site205,2001,189.6825
4,site205,1998,189.6825
2,site205,1999,189.6825
4,site205,2012,189.6825
1,site205,2013,189.6825
2,site205,2016,189.6825
4,site205,2006,189.6825
8,site205,2008,189.6825
2,site205,2009,189.6825
1,site205,2000,189.6825
3,site205,2004,189.6825
3,site205,2003,189.6825
5,site205,2007,189.6825
4,site205,2011,189.6825
2,site205,2017,189.6825
3,site205,2005,189.6825
3,site205,2015,189.6825
2,site205,2010,189.6825
2,site205,2002,189.6825
1,site206,2011,196.3
2,site206,2007,196.3
2,site206,1999,196.3
5,site206,2017,196.3
4,site206,2009,196.3
1,site206,2001,196.3
2,site206,2016,196.3
2,site206,2002,196.3
1,site206,1998,196.3
2,site206,1997,196.3
4,site206,2006,196.3
0,site206,2000,196.3
4,site206,1996,196.3
2,site206,2014,196.3
1,site206,2015,196.3
2,site206,2003,196.3
1,site207,2000,192.89
1,site207,1999,192.89
1,site207,2015,192.89
1,site207,1998,192.89
0,site207,1997,192.89
7,site207,2002,192.89
0,site207,2010,192.89
6,site207,2008,192.89
3,site207,2017,192.89
3,site207,2012,192.89
0,site207,1996,192.89
2,site207,2005,192.89
1,site207,2003,192.89
3,site207,2001,192.89
1,site207,2006,192.89
14,site207,2013,192.89
5,site207,2007,192.89
3,site207,2014,192.89
3,site207,2004,192.89
2,site207,2016,192.89
2,site208,2017,187.18625
4,site208,2009,187.18625
6,site208,2000,187.18625
4,site208,2010,187.18625
4,site208,2016,187.18625
3,site208,2014,187.18625
4,site208,2008,187.18625
4,site208,2013,187.18625
8,site208,2007,187.18625
4,site208,2011,187.18625
2,site208,2015,187.18625
8,site208,2012,187.18625
6,site209,2009,189.98375
3,site209,2001,189.98375
6,site209,2006,189.98375
3,site209,2015,189.98375
2,site209,2012,189.98375
2,site209,2013,189.98375
7,site209,2004,189.98375
8,site209,2005,189.98375
6,site209,2003,189.98375
1,site209,2016,189.98375
1,site209,2014,189.98375
5,site209,2011,189.98375
1,site209,2017,189.98375
18,site209,2010,189.98375
3,site210,2006,198.9475
2,site210,2009,198.9475
1,site210,2002,198.9475
2,site210,2001,198.9475
2,site210,2007,198.9475
5,site210,2013,198.9475
7,site210,2014,198.9475
8,site210,2017,198.9475
4,site210,2010,198.9475
7,site210,2015,198.9475
2,site210,2003,198.9475
1,site210,1999,198.9475
9,site210,1996,198.9475
4,site210,2012,198.9475
5,site210,2016,198.9475
2,site210,2004,198.9475
6,site210,2011,198.9475
0,site210,2005,198.9475
7,site211,2009,203.3
5,site211,2004,203.3
4,site211,2014,203.3
5,site211,2005,203.3
2,site211,2015,203.3
7,site211,2008,203.3
2,site211,2013,203.3
7,site211,2010,203.3
5,site211,2007,203.3
4,site211,2011,203.3
4,site211,2017,203.3
5,site211,2003,203.3
5,site211,2006,203.3
3,site211,2016,203.3
6,site212,2017,191.96875
2,site212,2007,191.96875
1,site212,2006,191.96875
2,site212,2008,191.96875
2,site212,2003,191.96875
2,site212,2009,191.96875
2,site212,2004,191.96875
3,site212,2013,191.96875
0,site212,2002,191.96875
1,site212,2005,191.96875
5,site212,2010,191.96875
5,site212,2016,191.96875
2,site212,2015,191.96875
6,site212,2011,191.96875
6,site212,2012,191.96875
4,site212,2014,191.96875
6,site213,2009,193.995
6,site213,2012,193.995
8,site213,2011,193.995
2,site213,2015,193.995
3,site213,2017,193.995
2,site213,2006,193.995
2,site213,2007,193.995
2,site213,2016,193.995
5,site213,2008,193.995
5,site213,2010,193.995
4,site213,2014,193.995
4,site213,2004,193.995
4,site213,2013,193.995
7,site214,2007,207.43
4,site214,2016,207.43
7,site214,2011,207.43
10,site214,2013,207.43
2,site214,2003,207.43
2,site214,2006,207.43
5,site214,2017,207.43
5,site214,2010,207.43
3,site214,2012,207.43
3,site214,2008,207.43
2,site215,2014,208.50375
0,site215,2011,208.50375
2,site215,2006,208.50375
8,site215,2013,208.50375
2,site215,2016,208.50375
0,site215,2005,208.50375
1,site215,2003,208.50375
2,site215,2012,208.50375
1,site215,2004,208.50375
2,site215,2010,208.50375
0,site215,2017,208.50375
0,site215,2009,208.50375
0,site215,2008,208.50375
1,site215,2007,208.50375
0,site215,2002,208.50375
4,site215,2015,208.50375
3,site216,2010,202.29
4,site216,2007,202.29
3,site216,2006,202.29
3,site216,2008,202.29
3,site216,2011,202.29
2,site216,2009,202.29
2,site216,2004,202.29
2,site216,1998,202.29
1,site216,2005,202.29
4,site216,2014,202.29
2,site216,2012,202.29
1,site216,1999,202.29
2,site216,2001,202.29
5,site216,2017,202.29
2,site216,2003,202.29
5,site216,2016,202.29
2,site216,2000,202.29
2,site216,2002,202.29
6,site216,2015,202.29
7,site217,2010,203.90625
9,site217,2015,203.90625
5,site217,2016,203.90625
12,site217,2011,203.90625
10,site217,2002,203.90625
7,site217,2006,203.90625
15,site217,2009,203.90625
12,site217,2004,203.90625
7,site217,2000,203.90625
4,site217,2012,203.90625
12,site217,2001,203.90625
3,site217,2007,203.90625
8,site217,2005,203.90625
12,site217,2013,203.90625
7,site217,2017,203.90625
4,site217,2014,203.90625
10,site217,2008,203.90625
7,site217,2003,203.90625
9,site217,1999,203.90625
0,site218,2008,211.32125
2,site218,2009,211.32125
3,site218,2010,211.32125
1,site218,2007,211.32125
0,site218,2004,211.32125
2,site218,2015,211.32125
0,site218,2003,211.32125
1,site218,2005,211.32125
8,site218,2016,211.32125
2,site218,2017,211.32125
1,site218,2012,211.32125
0,site218,2002,211.32125
2,site218,2014,211.32125
3,site218,2011,211.32125
4,site218,2013,211.32125
0,site219,1999,211.75
0,site219,2001,211.75
1,site219,2008,211.75
4,site219,2012,211.75
1,site219,2017,211.75
1,site219,2013,211.75
0,site219,2005,211.75
0,site219,2000,211.75
1,site219,2016,211.75
1,site219,2007,211.75
1,site219,2006,211.75
1,site219,2015,211.75
0,site219,1998,211.75
0,site219,2003,211.75
0,site219,2009,211.75
0,site219,2004,211.75
1,site219,2002,211.75
1,site219,2014,211.75
2,site219,2011,211.75
1,site219,2010,211.75
2,site220,2013,204.1125
2,site220,2008,204.1125
2,site220,2011,204.1125
4,site220,2007,204.1125
4,site220,2006,204.1125
4,site220,2017,204.1125
3,site220,2010,204.1125
3,site220,2015,204.1125
2,site220,2005,204.1125
5,site220,2012,204.1125
4,site220,2004,204.1125
0,site220,2001,204.1125
3,site220,2016,204.1125
5,site220,2014,204.1125
2,site221,2017,206.9075
0,site221,2008,206.9075
0,site221,2002,206.9075
0,site221,2003,206.9075
3,site221,2011,206.9075
0,site221,2009,206.9075
0,site221,1999,206.9075
4,site221,2016,206.9075
1,site221,2015,206.9075
0,site221,2001,206.9075
2,site221,2013,206.9075
2,site221,2012,206.9075
1,site221,2004,206.9075
1,site221,2014,206.9075
1,site221,2010,206.9075
1,site222,2013,210.34
0,site222,2009,210.34
4,site222,2014,210.34
0,site222,2002,210.34
2,site222,2015,210.34
0,site222,2011,210.34
1,site222,2012,210.34
0,site222,2010,210.34
0,site222,2003,210.34
1,site222,2017,210.34
1,site222,2016,210.34
0,site222,2004,210.34
1,site223,2003,208.7175
2,site223,2011,208.7175
3,site223,2016,208.7175
1,site223,2013,208.7175
4,site223,2015,208.7175
2,site223,2008,208.7175
4,site223,2005,208.7175
1,site223,2014,208.7175
2,site223,2017,208.7175
2,site223,2010,208.7175
0,site223,2001,208.7175
0,site223,2002,208.7175
2,site223,2012,208.7175
1,site223,2007,208.7175
2,site223,2006,208.7175
0,site223,2009,208.7175
2,site223,2004,208.7175
1,site224,2007,209.38125
0,site224,2004,209.38125
0,site224,2002,209.38125
0,site224,2011,209.38125
0,site224,2001,209.38125
1,site224,2005,209.38125
0,site224,2010,209.38125
0,site224,1998,209.38125
0,site224,2012,209.38125
2,site224,2017,209.38125
0,site224,2008,209.38125
1,site224,1997,209.38125
1,site224,2013,209.38125
3,site224,2016,209.38125
0,site224,2015,209.38125
2,site224,2009,209.38125
2,site224,2006,209.38125
3,site225,2017,205.33625
3,site225,2011,205.33625
9,site225,1997,205.33625
5,site225,2009,205.33625
4,site225,2016,205.33625
1,site225,2006,205.33625
3,site225,2004,205.33625
4,site225,1999,205.33625
0,site225,2001,205.33625
3,site225,2015,205.33625
8,site225,2014,205.33625
3,site225,2005,205.33625
7,site225,2012,205.33625
0,site225,2007,205.33625
0,site225,2002,205.33625
6,site225,2010,205.33625
0,site225,2000,205.33625
4,site225,2003,205.33625
1,site225,1998,205.33625
3,site225,2008,205.33625
2,site225,2013,205.33625
2,site226,2009,212.78875
1,site226,2007,212.78875
1,site226,2013,212.78875
0,site226,1998,212.78875
1,site226,2012,212.78875
2,site226,2014,212.78875
0,site226,1999,212.78875
0,site226,2016,212.78875
0,site226,2006,212.78875
5,site226,2017,212.78875
0,site226,2004,212.78875
1,site226,2008,212.78875
1,site226,2015,212.78875
0,site226,2002,212.78875
0,site226,1997,212.78875
0,site226,2001,212.78875
0,site226,2010,212.78875
0,site226,2011,212.78875
0,site227,2002,208.20125
2,site227,2015,208.20125
2,site227,2016,208.20125
2,site227,2009,208.20125
0,site227,2001,208.20125
2,site227,2017,208.20125
1,site227,2003,208.20125
0,site227,2004,208.20125
3,site227,2012,208.20125
0,site227,2006,208.20125
3,site227,2007,208.20125
3,site227,2005,208.20125
2,site227,1999,208.20125
1,site227,2014,208.20125
1,site227,2011,208.20125
1,site227,2013,208.20125
1,site227,2010,208.20125
1,site227,2008,208.20125
0,site228,2012,204.25375
1,site228,2013,204.25375
0,site228,2015,204.25375
0,site228,2017,204.25375
0,site228,2016,204.25375
0,site228,2005,204.25375
0,site228,2014,204.25375
0,site228,2010,204.25375
10,site229,2007,185.29625
3,site229,2017,185.29625
2,site229,2011,185.29625
0,site229,2012,185.29625
3,site229,2014,185.29625
1,site229,2009,185.29625
0,site229,2013,185.29625
2,site229,1998,185.29625
2,site229,2005,185.29625
12,site230,2014,185.7025
6,site230,2007,185.7025
5,site230,2011,185.7025
8,site230,2012,185.7025
4,site230,2003,185.7025
0,site230,2005,185.7025
6,site230,2013,185.7025
4,site230,2010,185.7025
12,site230,2009,185.7025
2,site230,2017,185.7025
0,site231,2007,187.05875
1,site231,2016,187.05875
1,site231,2017,187.05875
2,site231,2008,187.05875
1,site231,2014,187.05875
0,site231,2015,187.05875
5,site231,2004,187.05875
0,site231,2005,187.05875
2,site231,2012,187.05875
3,site231,2010,187.05875
3,site231,2013,187.05875
3,site231,2009,187.05875
2,site232,2007,185.29125
3,site232,2008,185.29125
4,site232,2014,185.29125
3,site232,2005,185.29125
1,site232,2002,185.29125
2,site232,2004,185.29125
4,site232,2016,185.29125
5,site232,2011,185.29125
3,site232,2017,185.29125
3,site232,2013,185.29125
1,site232,2015,185.29125
3,site232,2001,185.29125
1,site232,2003,185.29125
3,site232,2012,185.29125
3,site232,2006,185.29125
4,site232,2010,185.29125
3,site232,2009,185.29125
1,site232,2000,185.29125
2,site232,1998,185.29125
3,site233,2000,187.47625
5,site233,2005,187.47625
4,site233,2010,187.47625
1,site233,2015,187.47625
2,site233,2009,187.47625
6,site233,2013,187.47625
3,site233,2017,187.47625
2,site233,2007,187.47625
2,site233,2001,187.47625
2,site233,2014,187.47625
4,site233,2016,187.47625
14,site234,2012,177.8375
2,site234,2007,177.8375
15,site234,2016,177.8375
15,site234,2017,177.8375
10,site234,2011,177.8375
20,site234,2015,177.8375
2,site234,2005,177.8375
10,site234,2014,177.8375
5,site235,2015,182.88
5,site235,2013,182.88
5,site235,2002,182.88
5,site235,2006,182.88
6,site235,2007,182.88
4,site235,2003,182.88
5,site235,2016,182.88
6,site235,2010,182.88
7,site235,2014,182.88
5,site235,2017,182.88
4,site235,2008,182.88
7,site235,2009,182.88
3,site235,2012,182.88
6,site236,2001,188.23
3,site236,2009,188.23
1,site236,2013,188.23
2,site236,2006,188.23
4,site236,1999,188.23
3,site236,2002,188.23
2,site236,2000,188.23
5,site236,2007,188.23
2,site236,2011,188.23
1,site236,2016,188.23
3,site236,2017,188.23
19,site237,2007,181.78625
4,site237,2009,181.78625
3,site237,2016,181.78625
3,site237,2014,181.78625
4,site237,2003,181.78625
4,site237,2010,181.78625
3,site237,2017,181.78625
3,site237,2012,181.78625
4,site237,2005,181.78625
4,site237,1998,181.78625
17,site237,2004,181.78625
1,site238,1999,171.2
2,site238,2001,171.2
0,site238,2011,171.2
2,site238,2000,171.2
7,site238,2016,171.2
3,site238,2015,171.2
2,site238,2006,171.2
2,site238,2012,171.2
5,site238,1998,171.2
6,site238,2004,171.2
3,site238,2017,171.2
6,site239,2007,183.85625
8,site239,2011,183.85625
7,site239,2008,183.85625
5,site239,2016,183.85625
5,site239,2005,183.85625
2,site239,2009,183.85625
4,site239,2017,183.85625
8,site239,2015,183.85625
8,site239,2014,183.85625
7,site239,2006,183.85625
6,site239,2013,183.85625
8,site239,2010,183.85625
4,site239,2012,183.85625
5,site239,2002,183.85625
1,site240,2004,187.93125
2,site240,2007,187.93125
0,site240,2016,187.93125
4,site240,2010,187.93125
1,site240,2015,187.93125
3,site240,2005,187.93125
2,site240,2009,187.93125
1,site240,2017,187.93125
3,site240,2014,187.93125
3,site240,2002,187.93125
3,site240,2006,187.93125
2,site240,2012,187.93125
0,site241,2013,196.535
2,site241,2008,196.535
0,site241,2014,196.535
1,site241,2009,196.535
0,site241,2012,196.535
0,site241,2017,196.535
0,site241,2006,196.535
0,site241,2016,196.535
0,site241,2015,196.535
1,site241,2011,196.535
2,site241,2010,196.535
0,site241,2003,196.535
5,site242,2017,183.86125
3,site242,2013,183.86125
2,site242,2005,183.86125
4,site242,2003,183.86125
2,site242,2002,183.86125
4,site242,2014,183.86125
4,site242,2008,183.86125
2,site242,2016,183.86125
1,site242,2009,183.86125
5,site242,2007,183.86125
1,site242,2012,183.86125
3,site243,2008,189.84
2,site243,2014,189.84
0,site243,2005,189.84
4,site243,2007,189.84
3,site243,2011,189.84
7,site243,2017,189.84
2,site243,2016,189.84
2,site243,2006,189.84
4,site244,2010,195.84625
3,site244,2016,195.84625
4,site244,2005,195.84625
2,site244,2013,195.84625
1,site244,2015,195.84625
3,site244,2017,195.84625
12,site244,2009,195.84625
2,site244,2014,195.84625
6,site244,2007,195.84625
7,site244,2008,195.84625
3,site244,2012,195.84625
4,site244,2002,195.84625
0,site244,2011,195.84625
2,site245,2010,200.07875
5,site245,2002,200.07875
11,site245,2009,200.07875
14,site245,2007,200.07875
12,site245,2011,200.07875
7,site245,2008,200.07875
13,site245,2004,200.07875
8,site245,2015,200.07875
3,site245,2017,200.07875
1,site245,2001,200.07875
1,site245,2016,200.07875
10,site245,2006,200.07875
5,site245,2005,200.07875
3,site245,2003,200.07875
3,site245,2000,200.07875
8,site245,1999,200.07875
5,site245,1997,200.07875
1,site245,2014,200.07875
11,site245,2012,200.07875
10,site245,2013,200.07875
9,site245,1998,200.07875
1,site246,2011,191.86
1,site246,2006,191.86
0,site246,2016,191.86
4,site246,2017,191.86
0,site246,2009,191.86
2,site246,2012,191.86
1,site246,2010,191.86
2,site246,2007,191.86
0,site246,2015,191.86
0,site246,2008,191.86
1,site246,2005,191.86
0,site246,2004,191.86
0,site246,2014,191.86
0,site246,2003,191.86
0,site246,1998,191.86
2,site247,2005,193.4075
3,site247,2006,193.4075
8,site247,2016,193.4075
6,site247,2014,193.4075
8,site247,2015,193.4075
6,site247,2007,193.4075
2,site247,2004,193.4075
2,site247,2003,193.4075
2,site247,2002,193.4075
7,site247,2011,193.4075
5,site247,2013,193.4075
6,site247,2009,193.4075
3,site247,2017,193.4075
7,site247,2012,193.4075
6,site247,2010,193.4075
4,site247,2008,193.4075
5,site248,2012,201.4925
4,site248,2013,201.4925
6,site248,2011,201.4925
5,site248,2014,201.4925
5,site248,2008,201.4925
2,site248,2010,201.4925
3,site248,2005,201.4925
5,site248,2017,201.4925
2,site248,2015,201.4925
0,site248,2001,201.4925
3,site248,2016,201.4925
5,site248,2007,201.4925
2,site248,2009,201.4925
3,site249,2011,202.2975
6,site249,2015,202.2975
5,site249,2010,202.2975
3,site249,2007,202.2975
2,site249,2005,202.2975
5,site249,2014,202.2975
2,site249,2003,202.2975
5,site249,2012,202.2975
2,site249,2004,202.2975
3,site249,2006,202.2975
3,site249,2016,202.2975
3,site249,2009,202.2975
2,site249,2017,202.2975
2,site249,2008,202.2975
3,site249,2013,202.2975
8,site250,2010,200.01375
1,site250,2015,200.01375
3,site250,2009,200.01375
3,site250,2017,200.01375
7,site250,2006,200.01375
3,site250,2002,200.01375
4,site250,2014,200.01375
2,site250,2004,200.01375
5,site250,2011,200.01375
1,site251,2013,200.47
1,site251,2011,200.47
2,site251,2012,200.47
1,site251,2003,200.47
0,site251,2001,200.47
1,site251,2016,200.47
2,site251,2005,200.47
1,site251,2009,200.47
1,site251,2017,200.47
2,site251,2010,200.47
4,site251,2002,200.47
3,site251,2006,200.47
0,site251,2014,200.47
2,site251,2008,200.47
5,site251,2015,200.47
1,site251,2007,200.47
4,site252,2000,202.25
3,site252,2015,202.25
3,site252,2012,202.25
3,site252,2005,202.25
3,site252,2017,202.25
0,site252,2007,202.25
5,site252,2006,202.25
4,site252,2001,202.25
4,site252,2011,202.25
1,site252,2016,202.25
3,site252,2004,202.25
0,site252,2008,202.25
10,site252,2013,202.25
4,site252,2003,202.25
5,site252,2002,202.25
6,site252,2014,202.25
2,site252,1999,202.25
4,site252,2009,202.25
7,site252,2010,202.25
1,site253,2008,202.2825
1,site253,2014,202.2825
1,site253,1998,202.2825
1,site253,2009,202.2825
0,site253,2002,202.2825
0,site253,1999,202.2825
1,site253,2015,202.2825
1,site253,2005,202.2825
0,site253,2001,202.2825
1,site253,2013,202.2825
0,site253,2006,202.2825
1,site253,2004,202.2825
1,site253,2011,202.2825
5,site253,2016,202.2825
1,site253,2007,202.2825
1,site253,2003,202.2825
1,site253,2010,202.2825
1,site253,2012,202.2825
10,site254,2007,201.67
5,site254,2014,201.67
9,site254,2000,201.67
4,site254,2010,201.67
2,site254,2012,201.67
3,site254,2011,201.67
4,site254,2015,201.67
6,site254,1999,201.67
4,site254,2001,201.67
10,site254,2009,201.67
5,site254,2003,201.67
2,site254,2013,201.67
4,site254,2004,201.67
5,site254,2008,201.67
2,site254,2017,201.67
3,site254,2016,201.67
8,site254,2005,201.67
6,site254,2002,201.67
2,site255,2010,201.415
1,site255,2003,201.415
0,site255,2015,201.415
0,site255,2008,201.415
1,site255,2011,201.415
1,site255,2012,201.415
0,site255,2009,201.415
1,site255,2014,201.415
1,site255,2016,201.415
2,site255,2007,201.415
0,site255,2004,201.415
1,site255,2013,201.415
2,site255,2017,201.415
0,site255,2006,201.415
2,site256,2002,204.465
1,site256,2010,204.465
0,site256,2003,204.465
1,site256,2004,204.465
2,site256,1998,204.465
1,site256,2016,204.465
2,site256,2015,204.465
0,site256,2017,204.465
3,site256,2012,204.465
0,site256,2009,204.465
2,site256,2014,204.465
3,site256,2013,204.465
1,site256,2005,204.465
1,site256,2011,204.465
0,site257,1999,178.21625
4,site257,2013,178.21625
2,site257,2015,178.21625
6,site257,2014,178.21625
2,site257,2007,178.21625
8,site257,2017,178.21625
0,site257,2005,178.21625
0,site257,2010,178.21625
3,site257,2012,178.21625
6,site257,2009,178.21625
2,site257,2016,178.21625
2,site257,2006,178.21625
2,site258,2016,173.10875
2,site258,2010,173.10875
1,site258,2005,173.10875
8,site258,2011,173.10875
1,site258,2015,173.10875
5,site258,2009,173.10875
0,site258,2007,173.10875
5,site258,2008,173.10875
3,site258,2002,173.10875
2,site258,2017,173.10875
5,site258,2014,173.10875
10,site258,2012,173.10875
4,site258,2013,173.10875
3,site259,2011,177.61125
2,site259,2016,177.61125
0,site259,1998,177.61125
2,site259,2017,177.61125
